Date,Open,High,Low,Last,Volume,Turnover
2018-07-23,107.55,107.65,106.75,106.85,585024.0,62586148.0
2018-07-20,107.15,107.9,105.9,107.65,1340172.0,143577455.0
2018-07-19,107.9,108.35,106.95,107.3,672617.0,72231248.0
2018-07-18,108.05,108.5,107.1,107.8,696207.0,75083365.0
2018-07-17,106.85,108.65,106.7,107.95,773065.0,83397274.0
2018-07-16,107.4,108.05,106.7,106.9,642328.0,68847707.0
2018-07-13,106.55,107.75,106.55,107.4,794840.0,85377855.0
2018-07-12,103.95,106.5,103.9,106.5,1018344.0,107714718.0
2018-07-11,103.45,104.05,102.9,103.55,906121.0,93865059.0
2018-07-10,103.4,104.3,103.1,104.0,741056.0,77052253.0
2018-07-09,103.25,103.75,102.7,102.95,916822.0,94447310.0
2018-07-06,103.1,103.4,102.25,102.85,858426.0,88259891.0
2018-07-05,102.95,103.25,102.65,103.0,1093880.0,112649653.0
2018-07-04,102.6,102.65,101.55,102.6,612331.0,62607435.0
2018-07-03,102.9,103.35,101.9,102.65,1001840.0,102925196.0
2018-07-02,102.35,102.85,101.7,102.3,1521718.0,155672567.0
2018-06-29,102.2,104.25,101.8,104.05,1715355.0,177599697.0
2018-06-28,99.98,100.65,99.5,100.15,1069164.0,106900300.0
2018-06-27,97.64,101.05,97.42,100.05,1448221.0,143982532.0
2018-06-26,97.66,98.36,97.36,97.64,882376.0,86345390.0
2018-06-25,100.0,100.0,97.08,97.08,610067.0,59623336.0
2018-06-22,99.68,100.2,99.28,99.7,770092.0,76778671.0
2018-06-21,100.5,100.6,98.72,98.98,879801.0,87451121.0
2018-06-20,100.2,100.9,99.64,100.05,1163189.0,116491594.0
2018-06-19,100.15,100.4,98.7,99.54,1063399.0,105792370.0
2018-06-18,102.9,102.95,101.15,101.8,879317.0,89519615.0
2018-06-15,104.25,105.35,103.4,103.4,2125178.0,220618780.0
2018-06-14,102.65,104.75,102.2,104.15,1295476.0,134756692.0
2018-06-13,102.45,103.55,102.15,102.7,898734.0,92397185.0
2018-06-12,103.1,103.25,102.3,102.4,705695.0,72438890.0
2018-06-11,102.75,103.25,102.45,102.85,713354.0,73333348.0
2018-06-08,101.5,102.65,100.9,102.55,790394.0,80677177.0
2018-06-07,102.85,103.15,101.6,102.0,667656.0,68297612.0
2018-06-06,102.05,102.6,101.45,102.05,788377.0,80456247.0
2018-06-05,102.55,103.45,101.75,101.75,1117396.0,114536117.0
2018-06-04,104.5,104.5,102.15,102.35,952167.0,97948576.0
2018-06-01,103.15,104.05,102.6,103.7,988775.0,102444259.0
2018-05-31,101.2,102.45,100.7,102.15,1788683.0,182205942.0
2018-05-30,102.55,102.9,100.15,100.75,1079203.0,108804857.0
2018-05-29,99.14,101.0,98.3,100.4,1228961.0,122926163.0
2018-05-28,102.5,102.9,101.0,101.25,516448.0,52581196.0
2018-05-25,102.0,102.6,100.9,101.5,806767.0,82043333.0
2018-05-24,100.7,101.55,99.96,100.5,648083.0,65257659.0
2018-05-23,101.7,102.1,100.3,100.6,896579.0,90448878.0
2018-05-22,102.5,102.65,101.65,101.95,654649.0,66796335.0
2018-05-21,101.85,102.85,101.7,102.35,390920.0,40007292.0
2018-05-18,101.2,101.95,100.5,101.3,1160067.0,117595084.0
2018-05-17,100.0,101.4,99.66,101.4,814276.0,82147827.0
2018-05-16,99.0,99.96,98.78,99.92,505736.0,50376303.0
2018-05-15,98.88,99.5,98.54,99.18,742455.0,73588929.0
2018-05-14,99.7,99.7,98.56,98.86,467923.0,46263749.0
2018-05-11,99.9,99.94,99.06,99.42,633517.0,62953650.86
2018-05-10,99.0,99.92,98.92,99.74,421000.0,41932218.34
2018-05-09,98.0,98.9,97.64,98.9,775581.0,76511289.0
2018-05-08,98.0,98.46,97.7,98.2,771895.0,75732764.32
2018-05-07,97.7,98.4,97.48,98.28,354089.0,34742888.64
2018-05-04,98.28,98.88,97.38,97.5,1216175.0,118920666.52
2018-05-03,97.82,98.4,97.5,97.82,865897.0,84754238.1
2018-05-02,97.74,97.8,96.78,97.56,1168339.0,113807348.68
2018-04-30,95.28,97.48,95.22,97.46,1143405.0,110861511.78
2018-04-27,94.88,96.12,94.5,95.24,1100045.0,104701805.6
2018-04-26,92.34,95.14,92.32,94.74,1749204.0,164069673.945
2018-04-25,89.52,90.52,89.42,90.52,1016903.0,91656453.74
2018-04-24,90.0,90.54,89.62,90.48,979615.0,88449245.02
2018-04-23,89.9,90.0,89.42,89.94,794684.0,71350106.98
2018-04-20,90.18,90.46,89.54,90.08,1213607.0,109329361.1
2018-04-19,89.98,90.54,89.42,90.18,753487.0,67849069.0
2018-04-18,89.44,90.1,89.22,89.94,716944.0,64348373.46
2018-04-17,88.68,89.82,88.16,89.5,862277.0,77061025.52
2018-04-16,88.68,89.16,88.2,88.34,404885.0,35816806.56
2018-04-13,88.68,89.24,88.32,88.66,999295.0,88732142.22
2018-04-12,88.0,88.5,87.34,88.38,1015324.0,89396109.86
2018-04-11,88.44,88.52,87.18,88.0,913065.0,80273961.18
2018-04-10,89.16,89.2,88.04,88.62,1002449.0,88786494.24
2018-04-09,88.0,88.86,87.8,88.84,1123239.0,99468755.84
2018-04-06,87.74,88.2,86.96,87.7,780639.0,68364090.04
2018-04-05,85.1,87.58,85.02,87.44,1308096.0,113479951.84
2018-04-04,85.56,86.06,83.3,83.6,1230529.0,103471684.16
2018-04-03,85.44,86.24,84.36,85.6,1094385.0,93477807.16
2018-03-29,84.98,86.34,84.84,85.98,1388244.0,119234927.28
2018-03-28,83.26,84.7,82.76,84.54,1103589.0,92683325.56
2018-03-27,83.42,84.74,83.32,84.14,1159098.0,97520971.04
2018-03-26,83.16,83.36,81.56,82.0,859192.0,69075933.44
2018-03-23,84.2,84.3,82.7,82.96,1592253.0,132621804.6
2018-03-22,85.96,86.46,84.06,84.96,1233604.0,104964047.7
2018-03-21,87.74,87.78,86.24,86.38,620810.0,53750070.6
2018-03-20,86.64,87.82,86.2,87.8,612656.0,53502770.5
2018-03-19,87.94,88.02,86.5,86.7,634459.0,55198763.98
2018-03-16,88.4,88.76,87.68,87.98,1784315.0,157194252.86
2018-03-15,88.18,88.82,87.9,88.6,726017.0,64256621.68
2018-03-14,88.3,88.74,87.36,87.72,723257.0,63662873.16
2018-03-13,88.98,89.28,88.24,88.5,933234.0,82867500.7
2018-03-12,89.76,89.88,88.2,88.64,848687.0,75521687.24
2018-03-09,88.2,89.34,88.06,88.76,909513.0,80691357.2
2018-03-08,86.2,88.24,86.1,88.08,1000215.0,87737084.86
2018-03-07,85.5,86.6,85.18,86.18,938386.0,80649398.12
2018-03-06,86.02,86.22,85.32,85.32,1065125.0,91223713.46
2018-03-05,84.76,86.14,84.76,85.34,1104155.0,94423261.4
2018-03-02,88.12,88.14,84.36,84.84,1605520.0,137273575.9
2018-03-01,90.68,90.7,88.84,88.96,1094620.0,97868427.78
2018-02-28,91.0,91.46,90.82,90.9,883030.0,80355613.34
2018-02-27,89.0,91.38,87.38,91.36,1566870.0,141594763.633
2018-02-26,90.4,90.66,89.86,89.9,877095.0,79048250.46
2018-02-23,90.16,90.52,89.76,90.3,647340.0,58371965.02
2018-02-22,89.6,90.62,89.36,90.1,880353.0,79157011.0
2018-02-21,89.62,90.3,89.02,90.3,883149.0,79464606.36
2018-02-20,89.0,89.96,89.0,89.86,697052.0,62541561.7
2018-02-19,89.6,89.68,88.8,89.12,434966.0,38740544.92
2018-02-16,88.22,89.44,88.04,89.1,1129173.0,100489070.78
2018-02-15,87.06,88.56,86.56,87.82,1080989.0,94903703.88
2018-02-14,85.2,86.68,83.86,86.3,1196497.0,102401809.0
2018-02-13,84.18,84.92,83.9,84.5,873358.0,73781964.76
2018-02-12,83.94,85.04,83.22,84.1,1131959.0,95311991.52
2018-02-09,83.46,84.14,82.5,83.1,1277227.0,106203841.46
2018-02-08,86.48,86.5,83.56,84.1,1422690.0,119962840.16
2018-02-07,86.0,87.2,84.52,86.88,1218757.0,104917972.916
2018-02-06,82.76,87.5,81.04,85.34,2475048.0,208852548.46
2018-02-05,86.0,86.1,85.26,85.26,1032517.0,88320805.46
2018-02-02,88.98,89.56,86.68,86.74,1046556.0,91307310.96
2018-02-01,91.18,91.56,89.0,89.4,882371.0,79232707.02
2018-01-31,89.98,91.04,89.86,90.94,1030416.0,93365155.9
2018-01-30,89.74,90.62,89.68,89.78,712568.0,64147141.9
2018-01-29,90.42,90.58,90.14,90.24,540124.0,48771296.852
2018-01-26,89.74,90.26,89.36,90.04,908347.0,81743626.46
2018-01-25,90.34,90.34,89.36,89.5,1210876.0,108659609.7
2018-01-24,90.42,91.18,90.02,90.02,1039974.0,94075889.7
2018-01-23,91.46,91.56,90.36,90.5,917080.0,83165761.24
2018-01-22,91.4,91.56,90.76,90.8,759621.0,69068225.7
2018-01-19,91.38,92.36,90.84,91.26,1013161.0,92633395.26
2018-01-18,90.12,91.18,90.04,91.18,772912.0,70269609.74
2018-01-17,90.0,90.36,89.8,90.1,930409.0,83806634.9
2018-01-16,89.88,90.64,89.84,90.64,736105.0,66595880.54
2018-01-15,90.26,90.58,89.88,89.9,542291.0,48790930.54
2018-01-12,90.36,90.84,89.84,90.48,588589.0,53193223.74
2018-01-11,89.8,90.46,89.54,90.0,764736.0,68800124.88
2018-01-09,88.96,89.96,88.86,89.7,688067.0,61701420.92
2018-01-08,89.44,89.6,88.82,89.04,632837.0,56367788.2
2018-01-05,89.24,89.86,88.82,89.2,803318.0,71688346.12
2018-01-04,87.2,88.84,87.18,88.68,907897.0,80184452.84
2018-01-03,84.02,86.0,83.78,85.62,726302.0,61949747.1
2018-01-02,86.38,86.38,84.96,85.2,755373.0,64586443.82
2017-12-29,86.34,86.75,85.89,85.91,539175.0,46474614.51
2017-12-28,87.54,87.89,86.41,86.54,426699.0,37081119.69
2017-12-27,87.71,88.0,87.53,87.83,362605.0,31842805.96
2017-12-22,88.01,88.46,87.7,88.05,392259.0,34549602.36
2017-12-21,87.48,88.5,87.29,88.5,805019.0,71047105.77
2017-12-20,87.85,88.34,87.58,87.84,569716.0,50106137.42
2017-12-19,87.76,88.53,87.68,88.1,723588.0,63735333.77
2017-12-18,86.9,88.18,86.9,88.08,1168993.0,102743531.286
2017-12-15,85.58,87.07,85.31,86.11,1432880.0,123535996.21
2017-12-14,85.9,86.62,85.0,85.83,1417880.0,121680371.21
2017-12-13,87.79,88.1,87.3,87.61,1093512.0,95849575.286
2017-12-12,88.25,88.37,87.28,88.15,584632.0,51443994.56
2017-12-11,89.4,89.45,87.54,87.9,690580.0,60805675.95
2017-12-08,89.91,89.95,88.77,89.07,696273.0,62156702.8
2017-12-07,89.05,89.64,88.73,89.52,916459.0,81936289.98
2017-12-06,88.2,89.06,87.76,88.8,714212.0,63364316.58
2017-12-05,89.25,89.56,88.13,88.95,621181.0,55213254.68
2017-12-04,89.15,89.8,89.01,89.13,962260.0,85917544.95
2017-12-01,89.72,89.79,87.72,87.75,1026424.0,90724472.94
2017-11-30,90.6,90.74,89.29,89.53,2933845.0,262894432.35
2017-11-29,89.48,91.18,89.41,90.43,1505802.0,136255275.33
2017-11-28,87.39,88.91,86.86,88.91,976035.0,86283133.21
2017-11-27,86.76,87.55,86.57,86.99,797903.0,69422900.56
2017-11-24,86.94,87.13,86.44,86.8,688705.0,59806590.18
2017-11-23,86.76,87.28,86.65,87.0,902219.0,78556298.08
2017-11-22,87.25,87.36,86.73,86.93,710593.0,61834030.53
2017-11-21,86.76,87.55,86.52,87.12,1138946.0,99216300.09
2017-11-20,87.24,87.41,86.69,86.9,991406.0,86278940.43
